type,status,capturing,progress_point,progress_payload,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,1,0,100,55,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,16,43,2,90,89,94,66,100,39,51,100,61,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,55,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,22,43,2,90,96,94,69,100,40,51,100,61,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,55,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,23,46,2,90,96,94,70,100,40,51,100,61,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,55,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,27,48,3,94,100,100,71,100,43,52,100,66,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,55,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,0,1,1,1,1,1,1,28,49,3,97,100,100,72,0,44,53,100,66,,,,,,,,1,,,,,,8,,,,8,,,,,,
,1,0,100,55,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,0,0,1,1,1,1,1,1,35,50,3,97,100,100,72,0,46,56,100,66,,,,,,,,,,,,,,,,,8,,,,,,,
,1,0,100,56,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,0,0,1,1,1,1,1,1,36,50,7,100,100,100,76,1,48,58,0,67,,,,,,,,,,,1,,,,,,,,,,,,,
,1,0,100,57,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,0,0,1,1,1,1,1,1,38,50,16,100,100,100,76,1,52,59,1,67,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,58.0,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,0,1,0,0,1,1,1,1,1,1,39,50,17,100,0,100,77,9,53,61,5,67,,,,,1,,,,,,,,,,8,,,,,,,,,
,1,0.0,100.0,58.0,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,0,1,0,0,1,1,1,1,1,1,39,50,17,100,0,100,77,9,54,62,5,79,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,58.0,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,0,1,0,0,1,1,1,1,1,1,40,50,17,100,0,100,77,9,56,64,5,81,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,59,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,0,1,0,0,1,1,1,1,1,1,40,51,18,100,0,100,77,10,57,68,5,81,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,60.5,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,0,1,0,0,1,1,1,1,1,1,40,51,18,100,0,100,78,10,58,68,6,81,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,60.5,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,0,1,0,0,1,1,1,1,1,1,42,51,18,100,1,100,78,11,58,71,6,82,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,60.5,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,47,51,19,100,1,100,78,11,60,74,6,82,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,62,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,0,1,1,1,1,1,1,1,1,1,47,51,19,100,1,100,81,11,60,76,6,82,,,,,,,,,,,,,7,,,,,,,,,,,
,1,0,100,62,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,0,1,1,1,1,1,1,1,1,1,47,52,19,100,1,100,82,12,60,78,7,82,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,62,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,0,1,1,1,1,1,1,1,1,1,48,52,20,100,2,100,82,17,61,79,7,83,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,62,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1.0,1,1,1,1,1,1,1,1,48,52,20,100,2,100,82,18,61,80,7,83,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,62,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1.0,1,1,1,1,1,1,1,1,49,52,20,100,2,100,82,22,61,80,7,83,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,63,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,49,53,21,100,2,100,82,22,61,80,7,83,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,63,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,49,55,21,100,3,100,83,23,62,80,8,83,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,64,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,50,56,21,100,3,100,83,24,62,81,8,84,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,65,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,50,56,22,100,3,100,83,24,62,81,8,84,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,66,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,51,56,22,100,3,100,83,25,62,81,8,84,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,67,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,0,56,22,100,4,100,84,26,62,81,9,84,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,68,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,0,57,23,100,4,100,84,26,65,82,9,85,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,69,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,0,57,23,100,5,100,84,26,66,82,9,85,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,69,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,0,58,23,100,5,100,84,27,66,82,9,87,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,70,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,61,25,100,6,100,85,30,67,83,10,87,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,71,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,61,26,100,6,100,86,30,67,83,11,88,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,72,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,63,28,100,6,100,88,31,68,85,15,88,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,74,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,65,29,100,6,100,89,31,68,86,16,88,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,74,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,2,66,30,100,7,100,90,32,69,86,16,88,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,76,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,2,67,33,100,7,100,91,32,69,86,16,89,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,76.0,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,2,69,34,100,7,100,92,41,71,86,18,90,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,76.0,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,2,70,34,100,12,100,92,42,73,87,18,90,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,76.0,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,3,70,37,100,15,100,93,42,75,90,20,91,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,76,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,3,70,43,2,18,100,93,44,76,93,21,92,,,,1,,,,,,,,,,,,,,,,,,,,
,1,0,100,77,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,9,73,50,4,18,0,93,45,77,95,22,97,,,,,,1,,,,,,,,,,,,12,,,,,,
,1,0,100,77,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,10,73,51,6,20,0,93,49,80,95,22,97,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,77.0,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,0,1,10,75,51,6,22,0,93,50,83,95,23,98,,,,,,,,,,,,,,,,,,,,,,,5,
,1,0,100,77.0,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,0,1,10,77,52,7,26,0,97,52,84,96,23,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,77.0,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,0,1,10,78,52,7,27,1,97,65,85,96,23,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,77.0,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,0,1,11,78,52,10,30,1,98,65,85,96,26.0,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,77.0,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,11,78,55,13,30,1,98,66,85,97,26.0,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,77,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,11,79,56,17,30,2,98,66,86,98,26.0,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,77,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,11,79,56,18,38,2,98,69,87,98,26.0,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,77,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,12,79,59,18,39,2,99,71,87,99,26.0,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,77,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,12,80,60,18,40,2,99,73,88,100,29,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,77,,10,4,29,0,30,8,1,26,11,14,30,20,1.0,0,1,1,1,1,1,1,1,1,1,1,12,81,60,19,40,3,99,75,88,100,30,100,,,,,,,,,,,,,,11,,,,,,,,,,
,1,0.0,100.0,78.5,,10,4,29,0,30,8,1,26,11,14,30,20,1.0,0,1,1,1,1,1,1,1,1,1,1,12,82,61,19,40,3,100,76,88,100,30,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,78.5,,10,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,1,1,1,1,1,1,1,19,83,61,19,40,3,100,76,89,100,31,0,,,,,,,,,,,,1,,,,,,,,,,,,
,1,0.0,100.0,78.5,,10,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,1,1,1,1,1,1,1,19,83,62,19,41,4,100,76,93,100,31,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,80,,10,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,1,1,1,1,1,1,1,20,84,62,23,41,4,100,79,94,100,31,1,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,80,,10,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,1,1,1,1,1,1,1,26,85,62,23,41,4,100,84,94,100,31,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,81.5,,10,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,1,1,1,1,1,1,1,26,85,63,23,42,5,100,84,94,100,32,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,81.5,,10,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,1,1,1,1,1,1,1,33,85,63,24,42,7,100,85,94,100,36,2,,,,,,,,,,,,,11,,,,,,,,,,,
,1,0.0,100.0,81.5,,10,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,1,1,1,1,1,1,1,33,85,63,25,43,7,100,87,94,100,36,11,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,83,,10,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,1,1,1,1,1,1,1,33,85,64,25,43,8,100,87,96,100,36,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,84,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,34,86,64,29,43,12,100,89,96,100,39,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,85,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,34,86,64,32,48,15,100,93,96,100,42,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,86,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,34,86,64,32,48,16,100,93,97,100,43,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,87,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,34,86,65,33,50,16,100,94,97,100,44,17,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,88,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,35,86,65,33,50,16,100,99,97,0,44,17,,,,,,,,,,1,,,,,,,,,,,,,,
,1,0,100,89,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,39,88,65,38,50,16,100,99,97,1,45,17,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,90,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,39,88,66,38,50,18,100,100,98,1,49,19,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,91,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,40,91,66,38,51,24,100,100,99,2,50,19,,,,,,,,,,,,,,,,,11,,,,,,,
,1,0,100,91,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,40,91,66,39,51,24,100,100,100,3,50,20,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,91,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,40,91,89,39,51,24,100,100,100,6,51,20,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,91,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,40,91,89,39,51,25,100,100,100,8,51,20,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,91,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,41,92,90,40,52,28,100,100,100,9,51,20,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,91,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,41,94,90,40,52,28,100,100,100,9,54,21,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,92,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,41,95,90,40,52,29,100,100,100,9,56,21,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,92,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,41,97,94,44,52,39,100,100,100,9,56,21,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,92,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,42,100,94,47,52,41,1,100,100,10,59,21,,,,,,,1,,,,,,,,,,,,,,,,,
,1,0,100,92,,10,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,48,100,97,47,53,44,4,100,100,10,62,21,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,93,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,48,100,100,51,53,45,8,100,100,11,62,22,,,,,,,,,,,,,7,,,,,,,,,,,
,1,0,100,94,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,52,100,100,51,53,45,8,100,100,11,62,23,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,52,100,100,61,53,57,8,100,100,12,63,30,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,52,100,100,61,54,64,8,100,100,12,65,30,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,10,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,0,1,1,1,1,1,1,52,100,100,62,54,64,13,100,100,13,66,30,,,,,,,,,,,,,,,,,,8,,,,,,
,1,0,100,95,,10,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,0,1,1,1,1,1,1,53,0,5,65,54,65,13,100,100,15,68,30,,1,1,,,,,,,,,,,7,,,,,,,,,,
,1,0,100,95,,10,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,0,1,1,1,1,0,1,53,12,6,65,54,65,13,100,1,18,69,31,,,,,,,,,1,,,,,,,,,,,,,,2,
,1,0,100,95,,10,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,0,1,1,1,0,0,1,53,12,8,66,55,65,14,100,1,19,69,31,,,,,,,,,,,,,,,,,,,,,,3,,
,1,0,100,95,,10,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,0,1,1,1,0,0,1,53,13,8,66,55,65,14,100,1,19,69,31,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,10,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,0,1,1,1,0,0,1,54,13,9,66,55,66,20,100,1,20,69,31,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,10,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,0,1,1,1,0,0,1,54,14,9,67,55,66,20,100,2,20,69,33,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,13,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,0,1,1,1,0,0,1,0,14,9,69,58,66,20,100,2,20,70,42,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,13,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,0,1,1,1,0,0,1,0,14,13,72,60,67,21,100,2,20,70,42,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,13,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,0,1,1,1,0,0,1,0,15,17,74,62,67,21,100,3,21,70,46,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,13,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,1,1,1,1,0,0,1,0,15,19,82,63,67,23,100,4,21,70,56,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,13,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,0,1,1,15,19,82,66,68,24,100,4,21,71,57,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,1,1,1,15,19,83,67,68,33,100,4,22,71,57,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,1,15,20,86,67,68,36,0,4,22,71,57,,,,,,,,1,,,,,,,,,7,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,2,15,21,88,67,68,36,0,5,22,71,57,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,2,16,22,90,67,69,40,7,6,22,72,59,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,3,16,24,93,68,72,44,8,8,23,72,66,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,3,17,25,94,68,79,44,11,9,23,72,68,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,3,19,31,94,68,82,44,12,12,23,72,68,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,0,4,21,31,99,68,82,45,12,13,24,73,69,,,,,,,,,,,,,,,,,,,,,,,,6
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1.0,1,1,1,1,0,4,21,32,100,69,83,48,16,15,24,73,69,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,0,1,1.0,1,1,1,1,0,4,21,32,100,69,91,54,16,15,24,73,69,,,,,,,,,,,,,7,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,0,1,1,1,1,1,1,0,5,21,32,100,69,91,55,17,16,24,73,69,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,0,1,1,1,1,0,5,21,33,100,69,95,55,22,16,25,74,70,,,,,,,,,,,,,,,,,,,6,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,0,1,1.0,1,1,0,5,21,33,100,70,100,56,24,16,25,74,70,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,0,1,1.0,1,1,0,6,23,37,100,70,100,56,25,17,25,74,70,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,0,1,1,1,1,0,6,26,38,100,70,100,56,28,18,25,74,70,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,0,1,1,1,1,0,6,28,39,100,70,100,56,32,19,28,74,70,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,0,1,1,1,1,1,7,29,39,100,71,100,56,32,20,29,75,71,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,0,1,1,1,1,1,7,29,39,100,71,100,57,33,20,31,77,71,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,0,1,1,1,1,1,7,29,39,100,71,100,57,33,21,34,77,71,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,97,,13,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,0,1,1,1,1,1,7,29,40,100,71,100,57,35,22,34,77,71,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,0,1,1,1,1,1,0,29,40,100,72,100,57,35,22,35,80,72,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,0,30,40,100,72,100,58,37,23,35,80,72,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,0,31,41,100,72,100,58,37,24,35,81,72,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,33,41,100,72,100,58,38,24,36,81,72,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,96,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,34,42,100,72,100,58,38,25,36,81,72,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,34,43,100,73,100,59,39,26,38,81,73,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,2,34,45,100,73,100,59,39,27,39,81,73,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,95,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,2,34,45,100,73,100,59,40,28,39,82,73,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,94.5,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,3,35,45,100,75,100,59,40,29,39,82,73,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,94.5,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,4,35,46,100,75,100,59,41,30,41,84,74,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,94.5,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,4,35,46,100,75,100,60,41,31,41,85,74,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,5,35,46,100,76,100,60,42,31,41,85,74,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,6,35,47,100,77,100,60,42,33,42,86,74,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,8,36,47,100,79,100,60,43,33,42,88,74,,,,,,,,,,,,,,,,,,,,,,,,
