type,status,capturing,progress_A,progress_B,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,2,0,100,0,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,1,1,1,0,1,,61,88,67,51,93,77,24,72,75,74,36,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,0,1,1,0,1,0,1,,62,92,72,51,93,78,25,72,77,74,36,0,,,,,,,,,,,,,,,,,8,,,1,,,,
,2,0,100,0,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,0,1,1,0,1.0,0,1,,62,97,75,52,94,78,25,72,77,74,37,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,0,1,1,0,1.0,0,1,,63,100,77,52,94,80,25,73,80,74,37,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,0,1,1,0,1,0,1,,63,100,78,53,94,81,25,73,83,75,37,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,0,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,0,1,1,0,0,0,1,,68,100,78,54,95,81,26,73,83,75,37,0,,,,,,,,,,,,,,,,,,,,,1,,,
,2,1,100,4,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,0,1,1,0,0,0,1,,68,100,79,57,95,81,27,74,83,75,40,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,4,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,0,1,1,0,0,0,1,,69,100,80,62,95,82,35,74,83,75,43,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,4,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,0,1,1,0,0,0,1,,69,100,81,62,96,83,35,74,84,76,44,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,4,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,0,1,0,0,0,1,1,,69,100,82,63,96,87,35,75,84,76,45,0,,,,,,,,,,,,,,,,,,,6,,,,,
,2,1,100,4,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,0,1,0,0,0,1,1,,72,100,82,63,96,94,36,75,84,76,47,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,4,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,0,0.0,0,1,1.0,,82,100,83,63,97,100,36,75,84,76,47,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,12,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,0,0.0,0,1,1.0,,83,100,85,64,97,100,36,76,85,76,47,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,23,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,0,1,0,1,0,1,83,100,86,64,97,100,36,76,85,77,47,0,,,,,,,,,,,,,,,,,,,,,,,1,
,2,1,100,36,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,0,1,0,1,0,1,83,100,88,64,98,100,37,76,85,77,48,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,46,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,0,1,1,1,0,1,84,100,89,65,98,100,37,76,85,77,48,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,56,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,0,1,1,1,0,1,84,0,90,65,98,100,37,77,85,77,48,0,,1,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,65,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,0,1,1,1,0,1,85,0,90,67,99,100,38,77,86,78,48,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,65,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,0,0,1,1,0,1,85,0,91,68,99,0,38,80,86,78,49,0,,,,,,1,,,,,,,,,,,,,,6,,,,
,2,1,100,72,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,1,0,1,1,0,1,85,1,92,68,99,0,38,81,86,84,49,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,78,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,1,0,1,1,0,1,86,3,92,69,100,5,39,81,86,87,49,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,77,,23,0,15,6,19,12,5,19,1,0,30,-1,1,1,1,1,1,1,1,0,1,0,0,1,86,4,93,69,100,8,39,81,87,88,49,0,,,,,,,,,,,,,,,,,,,,,,6,,
,2,1,100,85,,23,0,15,6,19,12,5,19,1,0,29,-1,1,1,1,1,1,1,1,0,1,0,1,1,86,4,93,70,100,8,39,82,87,88,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,100,93,,23,0,15,6,19,12,5,19,1,0,29,-1,1,1,1,1,1,1,1,0,1,0,1,1,87,5,94,70,100,8,39,82,89,88,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,23,0,15,6,19,12,5,19,1,0,29,2,1,1,1,1,1,1,1,0,1,0,1,1,89,5,96,72,100,9,40,82,89,89,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,23,0,15,6,19,12,5,19,1,0,29,2,1,1,1,1,1,1,1,0,1,0,1,1,89,5,96,73,100,9,41,82,89,89,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,23,0,15,6,19,12,5,19,1,0,29,2,1,1,1,1,1,1,1,0,1,0,1,1,91,5,97,75,100,9,41,83,89,89,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,23,0,15,6,19,12,5,19,1,0,29,2,1,1,1,1,1,1,1,0,1,0,1,1,96,5,97,76,100,9,41,83,89,89,1,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,23,0,15,6,19,12,5,19,1,0,29,2,1,1,1,1,1,1,1,0,0,0,1,1,96,11,97,76,100,10,47,83,89,89,1,0,,,,,,,,,,,,,,,,,,,,,6,,,
,-1,0,100,100,,23,0,15,6,19,12,5,19,1,0,29,2,1,1,1,1,1,1,1,0,0,0,1,1,97,11,98,79,100,10,56,83,89,89,1,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,100,100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,-1,31,6,-1,12,-1,19,18,0,-1,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,5,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,5,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,9,1,1,10,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,10,2,2,13,2,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,10,2,2,16,2,2,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,10,2,2,16,2,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,3,9,6,10,7,2,17,9,2,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,3,13,8,11,12,3,17,15,2,8,2,10,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,4,17,8,11,17,3,17,16,3,11,2,12,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,4,22,9,11,17,3,17,16,3,11,3,13,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,5,25,9,13,18,4,21,16,3,12,3,14,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,5,34,9,14,18,10,22,17,4,12,3,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,-1,,23,0,31,6,19,12,7,19,18,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,6,34,9,14,26,13,23,17,5,15,5,16,,,,,,,,,,,,,,,,,,,,,,,,
